gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,early_tenure_flag,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,num_services,charge_per_service,churn_probability,predicted_churn,actual_churn,risk_tier
1,0,0,0,-1.2002122764736234,1,0,-1.4511145225243218,-0.9860828054302796,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.3318851958904337,-1.5818622410070833,0.19789031,0,0,Low
1,1,1,0,1.6084834273893616,1,1,0.6361295884020379,1.6157578288107128,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,2,0.3318851958904337,0.4940739437242013,0.06607813,0,0,Low
1,0,0,0,-1.2409180113122174,1,0,-0.6497322446408307,-0.9696501739286058,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.784821559587997,0.7097997,1,1,High
1,0,0,0,-0.9152721326034656,1,1,1.127245849796476,-0.5416338749083722,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0.3318851958904337,0.9825295166021512,0.7438959,1,0,High
1,0,0,0,-1.0373893371192475,1,1,1.0990398482974708,-0.6960655079394565,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0.3318851958904337,0.954476324916593,0.88204354,1,1,Critical
0,0,1,0,0.0209597686841961,1,1,-0.4473127044715016,-0.2371365549995189,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1,0.3318851958904337,-0.5834986545504638,0.1483079,0,0,Low
1,0,0,0,-0.0604517009929918,1,1,0.5382381714349038,0.1497213772688586,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.3318851958904337,0.3967128666978536,0.7452404,1,0,High
1,1,0,0,0.224488442877166,1,0,0.9895341954189816,0.5939728529396109,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2,0.3318851958904337,0.84556393366678,0.72077954,1,0,High
0,0,0,0,-0.3453918448631497,1,1,0.6444254711958629,-0.158527584811939,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0.3318851958904337,0.5023248824552478,0.63906056,1,0,High
0,0,0,0,-0.1825689055087738,1,1,-0.1785261019515731,-0.2864783283603526,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0.3318851958904337,-0.3161682396645592,0.32056573,0,0,Medium
1,0,1,1,1.6084834273893616,0,0,-0.8770394331916347,0.2034510362109135,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,2,-3.0130901058031325,0.2597472837624826,0.043606594,0,0,Low
0,0,1,0,-0.5082147842175256,1,0,-1.5158224083161569,-0.8442663434452066,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0.3318851958904337,-1.6462195631092458,0.15939105,0,0,Low
1,0,0,0,1.1200146093262338,1,0,0.4668935794080089,1.0977459965196306,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,2,0.3318851958904337,0.3257547936108541,0.1754787,0,0,Low
0,1,0,0,-1.1595065416350294,1,1,0.8053655973960674,-0.8570131510586545,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.6623930938375491,0.8989105,1,1,Critical
0,0,1,0,0.5501343215859179,1,0,-0.3295111687991873,0.0766192034857113,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0.3318851958904337,-0.4663353245696044,0.25208217,0,0,Low
1,0,1,1,1.6084834273893616,1,0,0.5763992322864984,1.542699533883378,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,2,0.3318851958904337,0.434667184860667,0.030629026,0,0,Low
0,1,0,0,0.346605647392948,1,1,1.6017703456032637,1.0487771934332004,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,2,0.3318851958904337,1.4544832120180076,0.68359905,1,1,High
1,1,1,0,1.3235432835192036,1,1,1.1886353824707805,1.91983829958935,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,2,0.3318851958904337,1.0435864632118943,0.46736202,0,0,Medium
1,0,1,1,0.428017117070136,0,0,-1.1823279200043932,-0.4718226153111411,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,-3.0130901058031325,-0.3475218068425356,0.28673238,0,0,Low
0,0,0,1,-0.4675090493789317,1,0,-0.002653386722484,-0.4223492053828708,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1,0.3318851958904337,-0.1412483385663747,0.22258049,0,0,Low
1,0,1,1,0.8757802002946699,1,0,-1.477661347464562,-0.5303789483925396,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,0.3318851958904337,-1.608265244946432,0.04679381,0,0,Low
0,1,1,0,1.1607203441648275,1,1,1.309755271260625,1.8015189648917171,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,2,0.3318851958904337,1.1640501686851727,0.44559565,0,1,Medium
1,0,0,0,-0.5082147842175256,0,1,-0.3295111687991873,-0.4974917459612858,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,1,-3.0130901058031325,1.348871196260613,0.4698961,0,0,Medium
1,0,0,0,1.4863662228735797,1,1,1.336302096200865,2.231992479837435,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,2,0.3318851958904337,1.190453172624521,0.4521889,0,0,Medium
1,1,0,0,-1.281623746150811,1,0,-0.6547097743171256,-0.9890885070534162,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.7897721228266249,0.8075703,1,0,Critical
1,1,1,0,0.0209597686841961,1,1,0.9497139580086216,0.3317966894616371,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,1,0.3318851958904337,0.805959427757757,0.43151432,0,0,Medium
1,0,0,1,-0.5489205190561197,1,0,-1.462728758435677,-0.80378809895844,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1,0.3318851958904337,-1.5934135552305484,0.04464858,0,0,Low
1,0,0,0,-1.2409180113122174,1,0,0.4668935794080089,-0.9458897735062922,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.3257547936108541,0.84283656,1,1,Critical
0,0,1,1,-0.7931549280876836,1,1,-0.0590653897204936,-0.6505192556063794,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,0.3318851958904337,-0.1973547219374904,0.4168675,0,0,Medium
1,0,0,0,-1.281623746150811,1,1,-0.634799655611946,-0.9888252339185428,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.7699698698721136,0.77226883,1,0,Critical
0,0,1,1,0.9164859351332638,1,0,-0.3062826969764773,0.3652762564463558,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,0.3318851958904337,-0.4432326961226742,0.25627485,0,0,Low
1,0,0,0,-0.4268033145403377,1,1,1.0011484313303365,-0.0599976140856143,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.8571152478902448,0.8357374,1,0,Critical
1,1,1,0,-0.2232746403473677,1,1,0.3507512202944595,-0.177878160225125,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.3318851958904337,0.2102416513762039,0.7286103,1,1,High
1,1,1,0,-0.7931549280876836,1,1,0.8003880677197722,-0.4958243494404218,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0.3318851958904337,0.657442530598921,0.7117979,1,1,High
1,0,1,1,-0.2639803751859618,1,0,-0.4838145887643315,-0.4447274218470995,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1,0.3318851958904337,-0.6198027849670682,0.12021995,0,0,Low
1,0,1,1,0.1023712383613841,1,0,-1.4876164068171518,-0.7213836077431036,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0.3318851958904337,-1.6181663714236878,0.03530495,0,0,Low
0,1,0,0,0.9571916699718578,1,0,1.32136950717198,1.554195794106178,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,2,0.3318851958904337,1.1756014829086376,0.660772,1,0,High
1,0,0,0,-1.281623746150811,1,1,1.0127626672416914,-0.9670393820077792,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.3318851958904337,0.8686665621137101,0.937597,1,1,Critical
1,1,1,0,-1.281623746150811,1,0,0.3109309828840996,-0.976319760012062,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1706371454671808,0.9056565,1,0,Critical
1,0,0,0,-0.3860975797017437,1,1,0.8518225410414869,-0.15626782373761,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0.3318851958904337,0.7085983507314089,0.74380934,1,1,High
0,0,0,0,-1.0373893371192475,1,0,0.3490920437356946,-0.7979741505633217,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,0.2085914636299947,0.7307295,1,1,High
1,0,1,0,-0.4268033145403377,1,1,1.3163919774956847,-0.052121359467322,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,1.1706509196700097,0.74017584,1,0,High
1,0,1,0,0.9571916699718578,1,0,-0.180185278510338,0.4782423707348986,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,2,0.3318851958904337,-0.3178184274107684,0.06618053,0,0,Low
1,0,1,0,1.5677776925507676,1,1,0.5846951150803233,1.5503783336505153,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,0.4429181235917134,0.07791893,0,0,Low
1,0,1,1,1.0793088744876398,1,0,-1.4959122896109769,-0.4875312456919135,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.626417310154734,0.038444664,0,0,Low
0,0,0,0,-0.5896262538947137,1,1,1.0326727859468712,-0.2451225067573417,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.8884688150682214,0.7728009,1,1,Critical
1,0,1,0,1.1200146093262338,1,1,-0.1187957458360332,0.6436437177190361,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,2,0.3318851958904337,-0.2567614808010247,0.04045056,0,0,Low
0,0,0,0,-0.9966836022806536,1,0,-0.6795974226986006,-0.8468771353660333,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.8145249390197642,0.474993,0,0,Medium
1,0,0,0,-1.281623746150811,1,1,-1.4992306427285067,-1.0002556758576244,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.3318851958904337,-1.629717685647153,0.6300995,1,0,High
0,1,1,0,-1.281623746150811,1,1,0.1831743878591953,-0.9780090959608324,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,0.0435726890090658,0.8941568,1,1,Critical
0,0,1,1,-0.1825689055087738,1,1,0.5946501744329131,0.0094187358093069,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,0.3318851958904337,0.4528192500689691,0.3678251,0,0,Medium
1,0,0,0,-0.5896262538947137,1,0,0.3059534532078048,-0.4003220197651397,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.3318851958904337,0.1656865822285533,0.5916346,1,0,High
1,0,0,0,-0.3453918448631497,1,1,0.8435266582476619,-0.0266935625241445,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.7003474120003624,0.7727112,1,1,Critical
0,0,1,1,1.4456604880349857,0,0,-0.1536384535700982,0.794060435443303,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2,-3.0130901058031325,1.698710998456982,0.06127148,0,0,Low
1,0,1,1,1.5677776925507676,1,1,1.3180511540544502,2.1891447771368084,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,2,0.3318851958904337,1.1723011074162193,0.2760999,0,0,Low
1,0,1,1,1.2828375486806096,1,1,-1.5008898192872715,-0.4498831874050346,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,0.3318851958904337,-1.631367873393362,0.040836684,0,0,Low
0,0,1,0,1.6084834273893616,1,1,1.520470694223779,2.3924355161147925,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,1.3736240124537522,0.13742606,0,0,Low
0,1,0,0,1.4863662228735797,1,0,1.503878928636129,2.267753747324389,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,2,0.3318851958904337,1.3571221349916591,0.2668092,0,0,Low
0,0,0,0,1.4049547531963915,0,1,-0.382604818679667,0.5615683179222914,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,2,-3.0130901058031325,1.2432591805032185,0.3355335,0,0,Medium
0,1,0,0,-0.5082147842175256,1,0,0.5233055824060188,-0.3006292593597914,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.3318851958904337,0.38186117698197,0.6532723,1,0,High
0,0,1,1,-0.3046861100245557,1,1,-1.5340733504625714,-0.8405805195569807,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0.3318851958904337,-1.6643716283175478,0.043106414,0,0,Low
0,0,0,0,0.7129572609402939,1,1,0.8219573629837174,0.8798435985561797,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,2,0.3318851958904337,0.6788949712996419,0.14046538,0,0,Low
0,0,1,1,-1.0780950719578417,1,1,-0.5302715324097512,-0.889022776373664,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.3318851958904337,-0.6660080418609282,0.5871986,1,0,High
0,0,0,1,-1.2409180113122174,1,1,-1.5042081724048018,-0.993191180071858,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.3318851958904337,-1.6346682488857809,0.48988461,0,1,Medium
0,0,0,0,-0.5896262538947137,1,0,-1.4876164068171518,-0.8303128672969228,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0.3318851958904337,-1.6181663714236878,0.09526927,0,0,Low
0,1,0,0,-1.2409180113122174,1,1,-0.2780766954774726,-0.9570350028825944,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.3318851958904337,-0.4151795044371165,0.73358417,1,0,High
1,0,0,0,-1.2002122764736234,0,1,-0.82228660675239,-0.9515501459060678,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,-3.0130901058031325,0.3686596750122955,0.7408436,1,1,High
0,0,0,1,-0.9559778674420596,1,1,0.1483316801251306,-0.7581760283416443,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0,0.3318851958904337,0.0089187463386708,0.5516259,1,0,High
1,0,0,0,-1.281623746150811,1,1,0.1649234457127805,-0.9782504296677996,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.0254206238007637,0.91451484,1,1,Critical
0,0,0,0,1.5270719577121736,1,1,1.6167029346321486,2.474730310190598,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2,0.3318851958904337,1.4693349017338913,0.14344214,0,0,Low
0,0,0,0,0.5501343215859179,1,0,1.0326727859468712,0.9215285115777824,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2,0.3318851958904337,0.8884688150682214,0.60387313,1,1,High
0,0,0,0,-0.7117434584104956,1,1,-0.5352490620860464,-0.6929501091767895,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.3318851958904337,-0.6709586050995563,0.485185,0,0,Medium
0,0,0,0,0.8350744654560759,1,0,-1.4959122896109769,-0.548369279275547,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,0.3318851958904337,-1.626417310154734,0.05468349,0,0,Low
0,0,0,0,-1.281623746150811,1,1,-0.3162377563290674,-0.9846128637605704,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,-0.4531338225999301,0.8442868,1,1,Critical
0,0,0,0,-0.1418631706701798,1,0,-1.5125040551986266,-0.7449465533142621,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0.3318851958904337,-1.642919187616827,0.18671791,0,0,Low
0,0,0,0,-1.281623746150811,1,1,0.4055040467337044,-0.975069212621414,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.2646978470011106,0.9246496,1,1,Critical
1,0,0,0,1.4863662228735797,0,1,-0.1619343363639231,0.8237664208281712,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,2,-3.0130901058031325,1.682209120994889,0.06378753,0,0,Low
1,1,1,0,1.2421318138420157,0,0,-0.9566799080123544,-0.0001907336135677,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,-3.0130901058031325,0.1013292601263909,0.11859884,0,0,Low
1,1,0,0,0.7536629957788878,1,0,-1.3250171040581826,-0.455741014655965,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,2,0.3318851958904337,-1.4564479722951775,0.10949616,0,0,Low
1,0,1,0,1.2828375486806096,1,1,0.2860433345026247,1.081466941013299,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,0.3318851958904337,0.1458843292740415,0.36392114,0,0,Medium
0,0,1,1,0.7943687306174818,1,1,0.634470411843273,0.8896285834023033,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,0.3318851958904337,0.4924237559779921,0.41309664,0,0,Medium
1,0,1,1,1.5270719577121736,0,0,-0.180185278510338,0.8097690658240754,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,2,-3.0130901058031325,1.645904990578285,0.06287395,0,0,Low
1,0,1,1,-0.9559778674420596,1,0,-0.3361478750342473,-0.8102382907628353,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.4729360755544416,0.45152518,0,0,Medium
0,0,0,0,-1.2002122764736234,1,0,0.6245153524906832,-0.9004312788848394,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.4825226295007365,0.8161929,1,1,Critical
1,0,1,0,1.5270719577121736,1,1,0.3275227484717495,1.3235904673850916,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,2,0.3318851958904337,0.1871390229292737,0.06876966,0,0,Low
1,0,0,0,-0.4675090493789317,1,1,0.6361295884020379,-0.2465485695712386,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.3318851958904337,0.4940739437242013,0.8036959,1,0,Critical
0,1,0,0,-1.1188008067964357,1,1,0.3524103968532244,-0.8554993305331331,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.3318851958904337,0.211891839122413,0.81820154,1,1,Critical
1,0,0,0,-0.5082147842175256,1,1,1.4358526897267645,-0.0419634043467948,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,1,0.3318851958904337,1.2894644373970787,0.6779753,1,0,High
0,1,1,0,1.6084834273893616,1,1,1.4872871630484792,2.5344494329510203,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,2,0.3318851958904337,1.3406202575295665,0.113558754,0,0,Low
1,0,1,1,1.6084834273893616,1,0,-1.480979700582092,-0.3941131616677115,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,0.3318851958904337,-1.6115656204388509,0.025893236,0,0,Low
0,1,0,0,-1.2409180113122174,1,1,0.1898110940942554,-0.9464601986318512,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.050173439993903,0.8682631,1,1,Critical
0,0,1,1,-0.3860975797017437,1,1,0.3441145140593994,-0.2617087142543582,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.3318851958904337,0.2036409003913666,0.59515876,1,0,High
0,0,0,0,-1.1595065416350294,1,0,-1.459410405318147,-0.9714053281610944,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.3318851958904337,-1.5901131797381298,0.35352597,0,1,Medium
1,0,0,0,-0.0197459661543978,1,1,0.5116913464946635,0.1302391652882359,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3318851958904337,0.3703098627585047,0.6372603,1,1,High
0,0,0,0,0.143076973199978,1,1,0.8202981864249524,0.4601862215681728,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,1,0.3318851958904337,0.6772447835534328,0.261317,0,0,Low
1,0,0,0,-0.3453918448631497,1,1,-0.5053838840282764,-0.4743675889482495,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.3318851958904337,-0.6412552256677889,0.32110986,0,0,Medium
1,0,0,0,-1.0780950719578417,1,1,-0.5120205902633365,-0.8717125677557459,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.3318851958904337,-0.6478559766526262,0.558337,1,0,High
1,0,1,1,-0.3860975797017437,1,0,-0.1735485722752779,-0.3883869709842177,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,0.3318851958904337,-0.3112176764259312,0.052681122,0,0,Low
0,0,1,1,0.631545791263106,1,0,-1.469365464670737,-0.5451222439454433,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,0.3318851958904337,-1.6000143062153858,0.03729217,0,0,Low
0,0,0,0,-0.1825689055087738,1,1,-0.3328295219167173,-0.3484791516230098,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0.3318851958904337,-0.469635700062023,0.31758994,0,0,Medium
1,1,0,0,0.7943687306174818,0,1,-0.5236348261746914,0.1103839830332094,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,2,-3.0130901058031325,0.9627272636476394,0.60684896,1,1,High
0,0,0,0,-1.2002122764736234,1,1,0.3325002781480446,-0.9157230601353956,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1920895861679018,0.8750229,1,0,Critical
0,0,0,0,-1.2409180113122174,1,0,0.5183280527297236,-0.9281407763302522,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,0.3769106137433419,0.84416467,1,1,Critical
1,0,0,0,-1.1595065416350294,1,0,-1.4925939364934466,-0.9789963702166072,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.3318851958904337,-1.6231169346623155,0.16807212,0,0,Low
1,0,0,0,-1.1188008067964357,1,1,0.1582867394777205,-0.8698696558116329,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.0188198728159265,0.8468525,1,1,Critical
0,1,0,0,-1.281623746150811,1,1,0.1549683863601902,-0.9783820662352362,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.0155194973235076,0.9191734,1,1,Critical
1,0,1,1,1.3642490183577978,1,1,-1.4992306427285067,-0.4189705334853303,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.629717685647153,0.03715072,0,0,Low
0,0,1,0,0.7943687306174818,1,1,1.253343268262615,1.245617740606789,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,2,0.3318851958904337,1.107943785314057,0.61005664,1,0,High
0,0,0,0,-1.281623746150811,0,0,-1.3382905165283026,-0.9981275513507322,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-3.0130901058031325,-0.6577571031298818,0.78335303,1,1,Critical
1,0,0,0,0.1023712383613841,1,1,0.8053655973960674,0.4177114891419506,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,1,0.3318851958904337,0.6623930938375491,0.37986884,0,0,Medium
1,0,1,0,-1.2002122764736234,1,1,-0.3029643438589475,-0.941106978222761,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.4399323206302559,0.6431904,1,0,High
0,1,0,0,1.3642490183577978,1,1,1.25832079793891,2.052396322998046,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,2,0.3318851958904337,1.1128943485526843,0.42360657,0,0,Medium
0,0,0,0,1.0793088744876398,1,0,0.1251032083024206,0.7773645308067557,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,2,0.3318851958904337,-0.0141838821082592,0.15968992,0,0,Low
1,0,1,1,0.7943687306174818,1,0,-1.3001294556767078,-0.4183781689318655,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.431695156102038,0.042234827,0,0,Low
0,0,0,0,-0.9966836022806536,1,1,0.2843841579438598,-0.7315196234357249,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1442341415278323,0.8573998,1,0,Critical
0,0,0,0,-1.1188008067964357,1,1,-0.3693314062095472,-0.8843277388017572,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.5059398304786275,0.6785431,1,0,High
